Company_name,Company_type,Job_role,Experience_level,Total_Round,Round_no,Round_type,Topics,Difficulty_level
Dropbox,Product,MLOps Engineer,Fresher,4,4,Hr Interview,Career Goals,Easy
Dropbox,Product,Site Reliability Engineer,3 Years,5,1,Technical Interview,Deep Learning,Medium
Dropbox,Product,Site Reliability Engineer,3 Years,5,1,Technical Interview,Data Structures & Algorithms,Easy
Dropbox,Product,Site Reliability Engineer,3 Years,5,1,Technical Interview,Operating System,Easy
Dropbox,Product,Site Reliability Engineer,3 Years,5,2,Technical Interview,Node.js,Medium
Dropbox,Product,Site Reliability Engineer,3 Years,5,2,Technical Interview,Docker & Kubernetes,Easy
Dropbox,Product,Site Reliability Engineer,3 Years,5,2,Technical Interview,Operating System,Hard
Dropbox,Product,Site Reliability Engineer,3 Years,5,3,System Design Interview,System Design,Hard
Dropbox,Product,Site Reliability Engineer,3 Years,5,4,Managerial Interview,Project Discussion,Medium
Dropbox,Product,Site Reliability Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Medium
Dropbox,Product,Site Reliability Engineer,3 Years,5,5,Hr Interview,Self Assessment,Medium
Dropbox,Product,Site Reliability Engineer,3 Years,5,5,Hr Interview,Team & Leadership,Easy
Slack,Product,Data Engineer,3 Years,5,1,Technical Interview,Operating System,Medium
Slack,Product,Data Engineer,3 Years,5,1,Technical Interview,Data Structures & Algorithms,Medium
Slack,Product,Data Engineer,3 Years,5,1,Technical Interview,Git,Medium
Slack,Product,Data Engineer,3 Years,5,2,Technical Interview,C++,Hard
Slack,Product,Data Engineer,3 Years,5,2,Technical Interview,CI/CD,Medium
Slack,Product,Data Engineer,3 Years,5,2,Technical Interview,React,Hard
Slack,Product,Data Engineer,3 Years,5,3,System Design Interview,System Design,Medium
Slack,Product,Data Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Medium
Slack,Product,Data Engineer,3 Years,5,5,Hr Interview,Resume Discussion,Easy
Slack,Product,Data Engineer,3 Years,5,5,Hr Interview,Team & Leadership,Easy
Slack,Product,Generative AI Engineer,2 Years,5,1,Technical Interview,Operating System,Medium
Slack,Product,Generative AI Engineer,2 Years,5,1,Technical Interview,Data Structures & Algorithms,Easy
Slack,Product,Generative AI Engineer,2 Years,5,1,Technical Interview,DBMS,Medium
Slack,Product,Generative AI Engineer,2 Years,5,2,Technical Interview,Java,Hard
Slack,Product,Generative AI Engineer,2 Years,5,2,Technical Interview,Cloud Computing,Medium
Slack,Product,Generative AI Engineer,2 Years,5,2,Technical Interview,Spring Boot,Easy
Slack,Product,Generative AI Engineer,2 Years,5,3,System Design Interview,System Design,Medium
Slack,Product,Generative AI Engineer,2 Years,5,4,Managerial Interview,Team & Leadership,Easy
Slack,Product,Generative AI Engineer,2 Years,5,4,Managerial Interview,Project Discussion,Hard
Slack,Product,Generative AI Engineer,2 Years,5,5,Hr Interview,Project Discussion,Medium
Slack,Product,Generative AI Engineer,2 Years,5,5,Hr Interview,Team & Leadership,Medium
Slack,Product,Product Manager,3 Years,5,1,Technical Interview,Statistics,Hard
Slack,Product,Product Manager,3 Years,5,1,Technical Interview,Cloud Computing,Medium
Slack,Product,Product Manager,3 Years,5,1,Technical Interview,Data Structures & Algorithms,Medium
Slack,Product,Product Manager,3 Years,5,2,Technical Interview,Data Structures & Algorithms,Hard
Slack,Product,Product Manager,3 Years,5,2,Technical Interview,System Design,Medium
Slack,Product,Product Manager,3 Years,5,3,System Design Interview,System Design,Medium
Slack,Product,Product Manager,3 Years,5,4,Managerial Interview,Team & Leadership,Hard
Slack,Product,Product Manager,3 Years,5,5,Hr Interview,Resume Discussion,Medium
Slack,Product,Product Manager,3 Years,5,5,Hr Interview,Career Goals,Medium
Zoom,Product,NLP Engineer,1 Year,5,1,Technical Interview,Spring Boot,Medium
Zoom,Product,NLP Engineer,1 Year,5,1,Technical Interview,Operating System,Hard
Zoom,Product,NLP Engineer,1 Year,5,1,Technical Interview,Data Structures & Algorithms,Hard
Zoom,Product,NLP Engineer,1 Year,5,2,Technical Interview,Data Structures & Algorithms,Hard
Zoom,Product,NLP Engineer,1 Year,5,2,Technical Interview,Docker & Kubernetes,Medium
Zoom,Product,NLP Engineer,1 Year,5,2,Technical Interview,REST APIs,Medium
Zoom,Product,NLP Engineer,1 Year,5,3,System Design Interview,System Design,Medium
Zoom,Product,NLP Engineer,1 Year,5,4,Managerial Interview,Team & Leadership,Hard
Zoom,Product,NLP Engineer,1 Year,5,5,Hr Interview,Self Assessment,Easy
Zoom,Product,NLP Engineer,1 Year,5,5,Hr Interview,Behavioral Questions,Easy
Zoom,Product,Generative AI Engineer,5 Years,5,1,Technical Interview,CI/CD,Easy
Zoom,Product,Generative AI Engineer,5 Years,5,1,Technical Interview,Computer Networks,Hard
Zoom,Product,Generative AI Engineer,5 Years,5,1,Technical Interview,Spring Boot,Easy
Zoom,Product,Generative AI Engineer,5 Years,5,2,Technical Interview,Python,Hard
Zoom,Product,Generative AI Engineer,5 Years,5,2,Technical Interview,React,Easy
Zoom,Product,Generative AI Engineer,5 Years,5,2,Technical Interview,DBMS,Hard
Zoom,Product,Generative AI Engineer,5 Years,5,3,System Design Interview,System Design,Hard
Zoom,Product,Generative AI Engineer,5 Years,5,4,Managerial Interview,Team & Leadership,Medium
Zoom,Product,Generative AI Engineer,5 Years,5,5,Hr Interview,Team & Leadership,Hard
Zoom,Product,NLP Engineer,5 Years,5,1,Technical Interview,Dynamic Programming,Medium
Zoom,Product,NLP Engineer,5 Years,5,1,Technical Interview,Operating System,Hard
Zoom,Product,NLP Engineer,5 Years,5,1,Technical Interview,DBMS,Medium
Zoom,Product,NLP Engineer,5 Years,5,2,Technical Interview,Low Level Design,Hard
Zoom,Product,NLP Engineer,5 Years,5,2,Technical Interview,Operating System,Hard
Zoom,Product,NLP Engineer,5 Years,5,2,Technical Interview,Node.js,Hard
Zoom,Product,NLP Engineer,5 Years,5,3,System Design Interview,DBMS,Medium
Zoom,Product,NLP Engineer,5 Years,5,3,System Design Interview,System Design,Medium
Zoom,Product,NLP Engineer,5 Years,5,4,Managerial Interview,Project Discussion,Medium
Zoom,Product,NLP Engineer,5 Years,5,4,Managerial Interview,Team & Leadership,Easy
Zoom,Product,NLP Engineer,5 Years,5,5,Hr Interview,Salary Discussion,Easy
Zoom,Product,NLP Engineer,5 Years,5,5,Hr Interview,Self Assessment,Easy
Twilio,Product,Cyber Security Engineer,1 Year,5,1,Technical Interview,C++,Hard
Twilio,Product,Cyber Security Engineer,1 Year,5,1,Technical Interview,SQL,Medium
Twilio,Product,Cyber Security Engineer,1 Year,5,1,Technical Interview,Operating System,Hard
Twilio,Product,Cyber Security Engineer,1 Year,5,2,Technical Interview,Data Structures & Algorithms,Medium
Twilio,Product,Cyber Security Engineer,1 Year,5,2,Technical Interview,Computer Networks,Hard
Twilio,Product,Cyber Security Engineer,1 Year,5,2,Technical Interview,Python,Medium
Twilio,Product,Cyber Security Engineer,1 Year,5,3,System Design Interview,System Design,Hard
Twilio,Product,Cyber Security Engineer,1 Year,5,4,Managerial Interview,Team & Leadership,Medium
Twilio,Product,Cyber Security Engineer,1 Year,5,4,Managerial Interview,Project Discussion,Medium
Twilio,Product,Cyber Security Engineer,1 Year,5,5,Hr Interview,Self Assessment,Medium
Twilio,Product,Cyber Security Engineer,1 Year,5,5,Hr Interview,Career Goals,Easy
Twilio,Product,DevOps Engineer,3 Years,5,1,Technical Interview,Docker & Kubernetes,Hard
Twilio,Product,DevOps Engineer,3 Years,5,1,Technical Interview,REST APIs,Medium
Twilio,Product,DevOps Engineer,3 Years,5,1,Technical Interview,Security,Medium
Twilio,Product,DevOps Engineer,3 Years,5,2,Technical Interview,Git,Hard
Twilio,Product,DevOps Engineer,3 Years,5,2,Technical Interview,Operating System,Medium
Twilio,Product,DevOps Engineer,3 Years,5,2,Technical Interview,Cloud Computing,Hard
Twilio,Product,DevOps Engineer,3 Years,5,3,System Design Interview,System Design,Easy
Twilio,Product,DevOps Engineer,3 Years,5,4,Managerial Interview,Project Discussion,Medium
Twilio,Product,DevOps Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Hard
Twilio,Product,DevOps Engineer,3 Years,5,5,Hr Interview,Career Goals,Medium
Twilio,Product,DevOps Engineer,3 Years,5,5,Hr Interview,Behavioral Questions,Easy
Shopify,Product,Backend Engineer,5 Years,5,1,Technical Interview,Machine Learning,Hard
Shopify,Product,Backend Engineer,5 Years,5,1,Technical Interview,ETL Concepts,Medium
Shopify,Product,Backend Engineer,5 Years,5,1,Technical Interview,NoSQL,Easy
Shopify,Product,Backend Engineer,5 Years,5,2,Technical Interview,DBMS,Medium
Shopify,Product,Backend Engineer,5 Years,5,2,Technical Interview,Dynamic Programming,Hard
Shopify,Product,Backend Engineer,5 Years,5,3,System Design Interview,System Design,Hard
Shopify,Product,Backend Engineer,5 Years,5,4,Managerial Interview,Team & Leadership,Easy
Shopify,Product,Backend Engineer,5 Years,5,5,Hr Interview,Salary Discussion,Easy
Shopify,Product,Backend Engineer,5 Years,5,5,Hr Interview,Team & Leadership,Easy
Shopify,Product,Frontend Engineer,2 Years,5,1,Technical Interview,Data Structures & Algorithms,Hard
Shopify,Product,Frontend Engineer,2 Years,5,1,Technical Interview,Cloud Computing,Medium
Shopify,Product,Frontend Engineer,2 Years,5,1,Technical Interview,CI/CD,Easy
Shopify,Product,Frontend Engineer,2 Years,5,2,Technical Interview,Low Level Design,Hard
Shopify,Product,Frontend Engineer,2 Years,5,2,Technical Interview,ETL Concepts,Hard
Shopify,Product,Frontend Engineer,2 Years,5,2,Technical Interview,Web Technologies,Medium
Shopify,Product,Frontend Engineer,2 Years,5,3,System Design Interview,System Design,Medium
Shopify,Product,Frontend Engineer,2 Years,5,4,Managerial Interview,Team & Leadership,Medium
Shopify,Product,Frontend Engineer,2 Years,5,5,Hr Interview,Team & Leadership,Easy
Shopify,Product,Frontend Engineer,2 Years,5,5,Hr Interview,Salary Discussion,Easy
Shopify,Product,SDE,5 Years,5,1,Technical Interview,Operating System,Medium
Shopify,Product,SDE,5 Years,5,1,Technical Interview,Docker & Kubernetes,Easy
Shopify,Product,SDE,5 Years,5,2,Technical Interview,Data Modeling,Medium
Shopify,Product,SDE,5 Years,5,2,Technical Interview,Docker & Kubernetes,Medium
Shopify,Product,SDE,5 Years,5,2,Technical Interview,DBMS,Hard
Shopify,Product,SDE,5 Years,5,3,System Design Interview,System Design,Medium
Shopify,Product,SDE,5 Years,5,4,Managerial Interview,Team & Leadership,Medium
Shopify,Product,SDE,5 Years,5,5,Hr Interview,Team & Leadership,Easy
Databricks,Product,ML Engineer,3 Years,5,1,Technical Interview,Operating System,Easy
Databricks,Product,ML Engineer,3 Years,5,1,Technical Interview,React,Medium
Databricks,Product,ML Engineer,3 Years,5,1,Technical Interview,Deep Learning,Medium
Databricks,Product,ML Engineer,3 Years,5,2,Technical Interview,System Design,Hard
Databricks,Product,ML Engineer,3 Years,5,2,Technical Interview,Linux,Medium
Databricks,Product,ML Engineer,3 Years,5,2,Technical Interview,Computer Networks,Hard
Databricks,Product,ML Engineer,3 Years,5,3,System Design Interview,System Design,Medium
Databricks,Product,ML Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Hard
Databricks,Product,ML Engineer,3 Years,5,5,Hr Interview,Behavioral Questions,Hard
Databricks,Product,ML Engineer,3 Years,5,5,Hr Interview,Self Assessment,Easy
Databricks,Product,Security Engineer,1 Year,5,1,Technical Interview,Java,Easy
Databricks,Product,Security Engineer,1 Year,5,1,Technical Interview,Operating System,Hard
Databricks,Product,Security Engineer,1 Year,5,1,Technical Interview,System Design,Medium
Databricks,Product,Security Engineer,1 Year,5,2,Technical Interview,System Design,Hard
Databricks,Product,Security Engineer,1 Year,5,2,Technical Interview,Low Level Design,Hard
Databricks,Product,Security Engineer,1 Year,5,2,Technical Interview,CI/CD,Hard
Databricks,Product,Security Engineer,1 Year,5,3,System Design Interview,System Design,Hard
Databricks,Product,Security Engineer,1 Year,5,4,Managerial Interview,Team & Leadership,Easy
Databricks,Product,Security Engineer,1 Year,5,5,Hr Interview,Resume Discussion,Easy
Databricks,Product,Security Engineer,1 Year,5,5,Hr Interview,Behavioral Questions,Medium
Snowflake,Product,Cyber Security Engineer,2 Years,5,1,Technical Interview,Data Structures & Algorithms,Easy
Snowflake,Product,Cyber Security Engineer,2 Years,5,1,Technical Interview,SQL,Hard
Snowflake,Product,Cyber Security Engineer,2 Years,5,1,Technical Interview,Machine Learning,Hard
Snowflake,Product,Cyber Security Engineer,2 Years,5,2,Technical Interview,DBMS,Hard
Snowflake,Product,Cyber Security Engineer,2 Years,5,2,Technical Interview,Data Structures & Algorithms,Hard
Snowflake,Product,Cyber Security Engineer,2 Years,5,2,Technical Interview,Spring Boot,Medium
Snowflake,Product,Cyber Security Engineer,2 Years,5,3,System Design Interview,System Design,Easy
Snowflake,Product,Cyber Security Engineer,2 Years,5,4,Managerial Interview,Team & Leadership,Medium
Snowflake,Product,Cyber Security Engineer,2 Years,5,5,Hr Interview,Team & Leadership,Easy
Palantir,Product,MLOps Engineer,Fresher,4,1,Online Assessment,Data Structures & Algorithms,Easy
Palantir,Product,MLOps Engineer,Fresher,4,1,Online Assessment,Aptitude & Reasoning,Easy
Palantir,Product,MLOps Engineer,Fresher,4,2,Technical Interview,Computer Networks,Medium
Palantir,Product,MLOps Engineer,Fresher,4,2,Technical Interview,Operating System,Hard
Palantir,Product,MLOps Engineer,Fresher,4,2,Technical Interview,Statistics,Hard
Palantir,Product,MLOps Engineer,Fresher,4,3,Technical Interview,Data Structures & Algorithms,Medium
Palantir,Product,MLOps Engineer,Fresher,4,3,Technical Interview,Operating System,Medium
Palantir,Product,MLOps Engineer,Fresher,4,4,Hr Interview,Self Assessment,Medium
Palantir,Product,MLOps Engineer,Fresher,4,4,Hr Interview,Team & Leadership,Easy
Palantir,Product,MLOps Engineer,1 Year,5,1,Technical Interview,React,Medium
Palantir,Product,MLOps Engineer,1 Year,5,1,Technical Interview,CI/CD,Hard
Palantir,Product,MLOps Engineer,1 Year,5,1,Technical Interview,Data Structures & Algorithms,Medium
Palantir,Product,MLOps Engineer,1 Year,5,2,Technical Interview,Docker & Kubernetes,Medium
Palantir,Product,MLOps Engineer,1 Year,5,2,Technical Interview,NoSQL,Medium
Palantir,Product,MLOps Engineer,1 Year,5,2,Technical Interview,Machine Learning,Hard
Palantir,Product,MLOps Engineer,1 Year,5,3,System Design Interview,System Design,Hard
Palantir,Product,MLOps Engineer,1 Year,5,4,Managerial Interview,Team & Leadership,Medium
Palantir,Product,MLOps Engineer,1 Year,5,5,Hr Interview,Team & Leadership,Easy
Palantir,Product,MLOps Engineer,1 Year,5,5,Hr Interview,Resume Discussion,Easy
Palantir,Product,Security Engineer,Fresher,4,1,Online Assessment,Aptitude & Reasoning,Hard
Palantir,Product,Security Engineer,Fresher,4,1,Online Assessment,Data Structures & Algorithms,Hard
Palantir,Product,Security Engineer,Fresher,4,2,Technical Interview,System Design,Medium
Palantir,Product,Security Engineer,Fresher,4,2,Technical Interview,Cloud Computing,Medium
Palantir,Product,Security Engineer,Fresher,4,2,Technical Interview,Operating System,Hard
Palantir,Product,Security Engineer,Fresher,4,3,Technical Interview,Python,Medium
Palantir,Product,Security Engineer,Fresher,4,3,Technical Interview,NoSQL,Medium
Palantir,Product,Security Engineer,Fresher,4,3,Technical Interview,Data Structures & Algorithms,Hard
Palantir,Product,Security Engineer,Fresher,4,4,Hr Interview,Salary Discussion,Medium
Palantir,Product,Security Engineer,Fresher,4,4,Hr Interview,Project Discussion,Easy
Coinbase,Product,AI Engineer,5 Years,5,1,Technical Interview,Operating System,Hard
Coinbase,Product,AI Engineer,5 Years,5,1,Technical Interview,ETL Concepts,Hard
Coinbase,Product,AI Engineer,5 Years,5,1,Technical Interview,DBMS,Hard
Coinbase,Product,AI Engineer,5 Years,5,2,Technical Interview,Data Modeling,Medium
Coinbase,Product,AI Engineer,5 Years,5,2,Technical Interview,Deep Learning,Hard
Coinbase,Product,AI Engineer,5 Years,5,2,Technical Interview,Data Structures & Algorithms,Medium
Coinbase,Product,AI Engineer,5 Years,5,3,System Design Interview,System Design,Easy
Coinbase,Product,AI Engineer,5 Years,5,4,Managerial Interview,Team & Leadership,Easy
Coinbase,Product,AI Engineer,5 Years,5,4,Managerial Interview,Project Discussion,Medium
Coinbase,Product,AI Engineer,5 Years,5,5,Hr Interview,Resume Discussion,Medium
Coinbase,Product,AI Engineer,5 Years,5,5,Hr Interview,Project Discussion,Easy
Coinbase,Product,Data Engineer,3 Years,5,1,Technical Interview,CI/CD,Medium
Coinbase,Product,Data Engineer,3 Years,5,1,Technical Interview,C++,Medium
Coinbase,Product,Data Engineer,3 Years,5,1,Technical Interview,Linux,Hard
Coinbase,Product,Data Engineer,3 Years,5,2,Technical Interview,Operating System,Medium
Coinbase,Product,Data Engineer,3 Years,5,2,Technical Interview,System Design,Easy
Coinbase,Product,Data Engineer,3 Years,5,3,System Design Interview,System Design,Hard
Coinbase,Product,Data Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Easy
Coinbase,Product,Data Engineer,3 Years,5,5,Hr Interview,Project Discussion,Easy
Coinbase,Product,Data Engineer,3 Years,5,5,Hr Interview,Salary Discussion,Easy
OpenAI,Product,Cyber Security Engineer,3 Years,5,1,Technical Interview,Data Structures & Algorithms,Easy
OpenAI,Product,Cyber Security Engineer,3 Years,5,1,Technical Interview,NoSQL,Medium
OpenAI,Product,Cyber Security Engineer,3 Years,5,1,Technical Interview,Docker & Kubernetes,Hard
OpenAI,Product,Cyber Security Engineer,3 Years,5,2,Technical Interview,Data Structures & Algorithms,Hard
OpenAI,Product,Cyber Security Engineer,3 Years,5,2,Technical Interview,System Design,Hard
OpenAI,Product,Cyber Security Engineer,3 Years,5,2,Technical Interview,Docker & Kubernetes,Hard
OpenAI,Product,Cyber Security Engineer,3 Years,5,3,System Design Interview,System Design,Medium
OpenAI,Product,Cyber Security Engineer,3 Years,5,4,Managerial Interview,Team & Leadership,Easy
OpenAI,Product,Cyber Security Engineer,3 Years,5,5,Hr Interview,Behavioral Questions,Easy
OpenAI,Product,Cyber Security Engineer,3 Years,5,5,Hr Interview,Team & Leadership,Medium
OpenAI,Product,Android Engineer,Fresher,4,1,Online Assessment,Aptitude & Reasoning,Medium
